Year_Start,Year_End,Estate_ID,Block_ID,Block_Administration_Charge,Block_TV_Aerial,Block_Repairs,Block_Estate_Lighting,Block_Security_Services,Block_Lift_Maintenance,Block_Heating_And_Hotwater,Block_Ground_Rent,Block_Building_Insurance,Block_Door_Entry,Block_Care_And_Upkeep,Estate_Care_And_Upkeep,Estate_Grounds_Maintenance,Estate_Lighting,Estate_Repairs_And_Maintenance
2022,2023,"SWKE0340","SWKB0915","777.93","0.00","1001.82","269.01","0.00","0.00","4097.76","30.00","1033.92","72.00","684.42","10799.97","2194.90","856.94","928.95"
2022,2023,"SWKE0197","SWKB0916","794.88","0.00","2089.80","1106.40","0.00","0.00","0.00","60.00","2059.92","0.00","1327.86","1077.78","145.98","140.76","0.00"
2022,2023,"SWKE0198","SWKB0917","460.63","0.00","1306.96","140.75","0.00","0.00","0.00","40.00","1694.34","0.00","749.46","10806.74","4473.97","1968.42","1238.25"
2022,2023,"SWKE0198","SWKB0918","255.00","0.00","865.52","73.19","0.00","0.00","0.00","20.00","849.88","0.00","389.72","10806.74","4473.97","1968.42","1238.25"
2022,2023,"SWKE0198","SWKB0919","206.98","0.00","454.82","67.56","0.00","0.00","0.00","20.00","844.46","0.00","359.74","10806.74","4473.97","1968.42","1238.25"
2022,2023,"SWKE0198","SWKB0920","169.44","0.00","21.34","125.82","0.00","0.00","0.00","20.00","844.46","0.00","359.74","10806.74","4473.97","1968.42","1238.25"
2022,2023,"SWKE0198","SWKB0921","85.81","0.00","35.02","46.79","0.00","0.00","0.00","10.00","422.23","0.00","182.54","10806.74","4473.97","1968.42","1238.25"
2022,2023,"SWKE0100","SWKB0922","1320.25","0.00","1002.58","716.09","0.00","1867.13","0.00","120.00","5006.03","0.00","2246.52","3943.26","15133.29","3262.17","2132.32"
2022,2023,"SWKE0084","SWKB0923","4792.18","0.00","5392.00","3711.20","0.00","4029.08","22573.32","330.00","5600.86","449.74","3830.64","9947.29","6767.48","5024.55","1002.80"
2022,2023,"SWKE0111","SWKB0924","0.00","0.00","0.00","89.74","0.00","0.00","0.00","20.00","766.87","39.25","564.80","0.00","6114.08","2844.13","77.17"
2022,2023,"SWKE0111","SWKB0925","0.00","0.00","989.63","416.67","0.00","0.00","11576.99","50.00","2450.97","75.48","2050.09","0.00","6114.08","2844.13","77.17"
2022,2023,"SWKE0274","SWKB0926","902.70","0.00","0.00","649.44","0.00","0.00","5681.49","30.00","1033.92","51.00","1100.58","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0274","SWKB0927","995.58","0.00","328.71","697.53","0.00","0.00","6241.80","30.00","1033.92","42.51","1100.58","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0274","SWKB0928","561.16","0.00","347.72","364.04","0.00","0.00","3136.34","20.00","689.28","0.00","733.72","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0274","SWKB0929","282.61","0.00","49.41","179.30","0.00","0.00","1608.84","10.00","344.64","106.79","366.86","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0274","SWKB0930","1061.79","0.00","637.53","585.84","0.00","0.00","6749.37","30.00","1033.92","0.00","1100.58","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0274","SWKB0931","277.55","0.00","0.00","0.00","0.00","0.00","2121.72","10.00","343.32","0.00","72.25","4758.09","2896.30","1515.54","462.79"
2022,2023,"SWKE0268","SWKB0932","1573.36","0.00","532.82","796.46","0.00","0.00","8533.59","40.00","1475.92","363.79","826.15","8828.25","3319.91","1881.60","21548.45"
2022,2023,"SWKE0198","SWKB0933","640.86","0.00","57.24","38.73","0.00","0.00","1786.94","50.00","1700.54","416.89","1702.61","10806.74","4473.97","1968.42","1238.25"
2022,2023,"SWKE0198","SWKB0934","410.42","0.00","36.42","0.00","0.00","0.00","1256.04","30.00","1029.96","119.91","1061.28","10806.74","4473.97","1968.42","1238.25"
2022,2023,"SWKE0199","SWKB0935","95.32","0.00","35.65","0.00","0.00","0.00","0.00","10.00","339.82","0.00","0.00","0.00","577.75","0.00","0.00"
2022,2023,"SWKE0033","SWKB0936","447.00","0.00","104.78","408.24","0.00","0.00","0.00","40.00","1367.26","126.10","1508.68","8881.31","3400.90","2480.48","1457.53"
2022,2023,"SWKE0201","SWKB0937","887.28","0.00","381.30","119.34","0.00","1689.15","0.00","60.00","2549.64","266.58","2025.99","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0129","SWKB0938","2533.71","0.00","572.52","1008.28","0.00","0.00","0.00","130.00","4969.14","11297.91","3250.52","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0202","SWKB0939","1273.18","0.00","1945.17","323.09","0.00","0.00","0.00","130.00","4563.65","0.00","3198.13","2410.72","1593.67","496.08","1586.91"
2022,2023,"SWKE0202","SWKB0940","2074.67","0.00","8347.98","373.96","0.00","0.00","0.00","160.00","5694.46","0.00","2944.53","2410.72","1593.67","496.08","1586.91"
2022,2023,"SWKE0203","SWKB0941","191.59","0.00","542.12","216.00","0.00","0.00","0.00","30.00","1111.51","0.00","0.00","0.00","0.00","46.27","0.00"
2022,2023,"SWKE0041","SWKB0942","3755.89","0.00","2245.29","3294.88","0.00","0.00","20460.32","120.00","4105.27","196.24","4628.82","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0011","SWKB0943","625.31","0.00","849.01","303.51","0.00","986.90","0.00","50.00","2050.76","0.00","1021.21","3952.45","5387.09","1141.47","489.61"
2022,2023,"SWKE0045","SWKB0944","1408.16","0.00","1592.32","746.08","0.00","0.00","7137.76","40.00","1378.56","0.00","1903.92","21208.02","7811.54","2210.07","2040.28"
2022,2023,"SWKE0045","SWKB0945","2844.82","0.00","708.81","1042.58","0.00","0.00","16185.87","90.00","3495.13","0.00","3642.84","21208.02","7811.54","2210.07","2040.28"
2022,2023,"SWKE0017","SWKB0946","434.80","0.00","272.00","393.20","0.00","0.00","0.00","40.00","1355.96","130.80","932.44","11038.97","3490.54","1723.70","13544.02"
2022,2023,"SWKE0128","SWKB0947","104.23","0.00","192.93","267.58","0.00","0.00","0.00","10.00","339.82","0.00","125.51","2797.23","3516.92","1028.32","1469.94"
2022,2023,"SWKE0084","SWKB0948","1118.39","0.00","1912.49","1000.15","0.00","1657.36","0.00","70.00","2585.20","0.00","2860.89","9947.29","6767.48","5024.55","1002.80"
2022,2023,"SWKE0084","SWKB0949","5321.86","0.00","5937.45","4479.61","0.00","2898.47","25375.63","530.00","6189.45","505.95","5205.00","9947.29","6767.48","5024.55","1002.80"
2022,2023,"SWKE0204","SWKB0950","1209.60","0.00","1907.46","1146.87","0.00","0.00","0.00","90.00","3800.07","0.00","4039.02","1737.37","0.00","0.00","0.00"
2022,2023,"SWKE0129","SWKB0951","1000.38","0.00","1168.13","643.39","0.00","987.28","0.00","80.00","3321.93","0.00","1507.28","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0082","SWKB0952","1600.12","0.00","5237.48","1556.92","0.00","1358.12","0.00","100.00","3412.87","333.37","1288.35","13658.39","5272.73","3668.66","2674.92"
2022,2023,"SWKE0232","SWKB0953","944.20","0.00","1484.82","321.75","0.00","0.00","0.00","90.00","3733.32","0.00","2060.94","4029.53","2610.05","401.60","21.39"
2022,2023,"SWKE0255","SWKB0954","1158.13","0.00","908.23","220.94","0.00","0.00","0.00","90.00","3667.51","0.00","3633.62","8620.80","4451.99","542.09","887.86"
2022,2023,"SWKE0286","SWKB0955","1970.44","0.00","3434.34","898.62","0.00","2144.26","0.00","510.00","5178.63","420.84","5118.10","7392.35","3663.39","3063.13","598.47"
2022,2023,"SWKE0129","SWKB0956","2452.36","0.00","3206.17","2751.22","0.00","2122.63","0.00","220.00","7910.55","0.00","3255.55","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0269","SWKB0957","284.30","0.00","247.70","128.04","0.00","0.00","1514.09","10.00","344.64","0.00","340.07","9084.30","2336.64","559.69","311.44"
2022,2023,"SWKE0269","SWKB0958","525.84","0.00","452.80","404.20","0.00","0.00","0.00","40.00","1688.92","130.84","1293.28","9084.30","2336.64","559.69","311.44"
2022,2023,"SWKE0269","SWKB0959","1078.95","0.00","3138.10","506.80","0.00","0.00","2481.80","50.00","1723.20","0.00","1597.70","9084.30","2336.64","559.69","311.44"
2022,2023,"SWKE0129","SWKB0960","266.68","0.00","440.60","174.90","0.00","0.00","0.00","20.00","686.64","0.00","712.54","33233.44","15254.16","6285.16","4205.47"
2022,2023,"SWKE0100","SWKB0961","938.24","0.00","996.91","575.35","0.00","1311.69","0.00","70.00","2490.07","77.25","2781.22","3943.26","15133.29","3262.17","2132.32"
2022,2023,"SWKE0206","SWKB0962","3315.17","0.00","4244.90","1538.58","0.00","3705.73","0.00","250.00","9193.84","753.38","8177.46","3822.84","3331.97","89.34","177.68"
2022,2023,"SWKE0006","SWKB0963","1917.23","0.00","713.46","1538.16","0.00","1622.90","0.00","160.00","6600.50","532.98","4681.68","4390.38","2677.50","532.93","1655.37"
2022,2023,"SWKE0021","SWKB0964","3203.75","0.00","1547.72","1287.81","0.00","0.00","19884.07","90.00","3684.03","0.00","3270.68","11477.97","6872.37","2775.59","5106.47"
2022,2023,"SWKE0021","SWKB0965","2411.38","0.00","2131.48","1134.49","0.00","0.00","14489.83","70.00","2570.84","0.00","2129.79","11477.97","6872.37","2775.59","5106.47"
2022,2023,"SWKE0021","SWKB0966","1513.56","0.00","1054.90","421.07","0.00","0.00","9111.23","50.00","1721.83","0.00","1763.15","11477.97","6872.37","2775.59","5106.47"
2022,2023,"SWKE0021","SWKB0967","944.99","0.00","622.31","573.29","0.00","0.00","5674.86","30.00","1034.59","0.00","895.09","11477.97","6872.37","2775.59","5106.47"
2022,2023,"SWKE0343","SWKB0968","590.79","0.00","839.46","830.85","0.00","0.00","0.00","50.00","1725.86","0.00","1468.33","2413.80","4921.06","580.67","94.15"
2022,2023,"SWKE0343","SWKB0969","934.81","0.00","1400.88","851.25","0.00","0.00","0.00","90.00","3068.53","0.00","2391.71","2413.80","4921.06","580.67","94.15"
2022,2023,"SWKE0207","SWKB0970","1481.19","0.00","1349.46","904.65","0.00","2249.37","0.00","120.00","4132.39","0.00","4547.05","1525.27","0.00","103.66","0.00"
2022,2023,"SWKE0041","SWKB0971","7798.76","0.00","25137.02","5065.72","0.00","0.00","32544.70","180.00","6136.46","73.70","5019.32","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0041","SWKB0972","162.84","0.00","7.22","107.47","0.00","0.00","1035.54","10.00","339.82","0.00","0.00","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0252","SWKB0973","11492.94","0.00","7433.47","10104.92","0.00","4648.86","53321.87","390.00","14267.60","1380.27","14597.84","27945.14","12050.02","8416.38","2690.83"
2022,2023,"SWKE0063","SWKB0974","2511.87","0.00","4531.16","1369.85","0.00","2248.17","0.00","200.00","6809.88","0.00","4012.63","9158.60","10675.16","1325.42","4851.39"
2022,2023,"SWKE0120","SWKB0975","1715.47","0.00","2179.08","2564.83","0.00","0.00","0.00","930.00","5893.53","0.00","4452.13","14622.22","9062.23","5281.87","1329.84"
2022,2023,"SWKE0209","SWKB0976","1057.59","0.00","492.66","976.32","0.00","0.00","0.00","80.00","3800.07","0.00","4039.02","1202.85","0.00","65.34","0.00"
2022,2023,"SWKE0329","SWKB0977","779.89","0.00","719.52","346.98","0.00","371.46","0.00","60.00","2533.38","86.60","2221.80","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0030","SWKB0978","12055.02","0.00","8632.80","4428.17","0.00","4917.33","52923.38","280.00","9676.82","15500.14","13271.91","13046.37","12907.80","2492.06","3207.96"
2022,2023,"SWKE0211","SWKB0979","0.00","0.00","2126.31","2654.51","0.00","0.00","0.00","140.00","5927.48","15394.37","5801.72","0.00","472.27","103.67","53.49"
2022,2023,"SWKE0145","SWKB0980","1315.99","0.00","2775.86","1280.70","0.00","0.00","0.00","120.00","4844.83","0.00","2026.01","28851.81","12285.67","6990.17","3304.06"
2022,2023,"SWKE0204","SWKB0981","557.92","0.00","806.08","840.72","0.00","0.00","0.00","30.00","1688.92","0.00","1708.92","1737.37","0.00","0.00","0.00"
2022,2023,"SWKE0198","SWKB0982","2903.79","0.00","5511.24","1512.70","0.00","3227.64","7971.09","130.00","4806.48","477.26","2728.88","10806.74","4473.97","1968.42","1238.25"
2022,2023,"SWKE0100","SWKB0983","585.12","0.00","1396.84","285.56","0.00","0.00","0.00","40.00","1688.92","45.76","1667.40","3943.26","15133.29","3262.17","2132.32"
2022,2023,"SWKE0212","SWKB0984","291.06","0.00","486.78","603.88","0.00","0.00","0.00","20.00","689.28","62.30","846.80","179.60","0.00","41.92","0.00"
2022,2023,"SWKE0213","SWKB0985","1251.62","0.00","4495.89","66.24","0.00","0.00","0.00","100.00","3764.36","0.00","243.98","1466.83","1881.47","123.23","474.16"
2022,2023,"SWKE0214","SWKB0986","308.62","0.00","794.84","154.08","0.00","0.00","0.00","20.00","844.46","65.42","202.60","373.66","641.10","10.06","0.00"
2022,2023,"SWKE0217","SWKB0987","687.77","0.00","3872.23","666.00","0.00","0.00","0.00","20.00","861.06","76.96","729.10","9768.12","4798.38","1490.04","1113.40"
2022,2023,"SWKE0217","SWKB0988","491.48","0.00","1054.89","612.88","0.00","0.00","0.00","30.00","1277.53","100.63","972.28","9768.12","4798.38","1490.04","1113.40"
2022,2023,"SWKE0217","SWKB0989","197.62","0.00","707.08","149.98","0.00","0.00","0.00","10.00","427.65","37.37","340.30","9768.12","4798.38","1490.04","1113.40"
2022,2023,"SWKE0217","SWKB0990","140.79","0.00","354.11","216.34","0.00","0.00","0.00","10.00","344.64","25.66","243.03","9768.12","4798.38","1490.04","1113.40"
2022,2023,"SWKE0205","SWKB0991","1828.25","0.00","3292.70","2074.05","0.00","2316.01","0.00","90.00","3756.62","0.00","3162.10","5394.51","4703.63","599.78","95.62"
2022,2023,"SWKE0198","SWKB0992","555.57","0.00","71.79","20.94","0.00","2030.64","1095.42","30.00","1033.92","98.10","775.98","10806.74","4473.97","1968.42","1238.25"
2022,2023,"SWKE0084","SWKB0993","1892.19","0.00","1906.38","1326.64","0.00","1546.29","5544.91","120.00","4066.16","0.00","2692.11","9947.29","6767.48","5024.55","1002.80"
2022,2023,"SWKE0252","SWKB0994","19962.48","0.00","9185.94","11314.37","0.00","8066.93","92070.17","1240.00","24349.08","15054.57","24273.01","27945.14","12050.02","8416.38","2690.83"
2022,2023,"SWKE0329","SWKB0995","599.44","0.00","1113.80","434.72","0.00","0.00","0.00","40.00","1688.92","0.00","1744.28","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0329","SWKB0996","522.24","0.00","233.96","376.04","0.00","0.00","0.00","40.00","1688.92","130.80","1779.64","67056.41","57695.83","7120.45","2827.45"
2022,2023,"SWKE0156","SWKB0997","1715.25","0.00","2013.55","1822.30","0.00","0.00","0.00","120.00","4841.96","285.96","4280.02","18101.96","6570.48","4272.51","2078.74"
2022,2023,"SWKE0288","SWKB0998","2992.17","0.00","1282.76","18118.57","0.00","2743.70","0.00","80.00","3416.12","0.00","2862.12","36388.87","15134.54","3958.58","5509.76"
2022,2023,"SWKE0288","SWKB0999","6076.54","0.00","2633.38","36417.99","0.00","1978.31","0.00","210.00","8787.87","0.00","7187.80","36388.87","15134.54","3958.58","5509.76"
2022,2023,"SWKE0219","SWKB1000","474.76","0.00","341.10","26.45","0.00","0.00","0.00","60.00","2063.02","0.00","386.34","721.28","1067.43","142.10","0.00"
2022,2023,"SWKE0041","SWKB1001","1702.76","0.00","542.19","949.70","0.00","0.00","0.00","170.00","5850.33","504.98","4961.57","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0041","SWKB1002","1887.88","0.00","5843.58","4611.98","0.00","0.00","0.00","320.00","5510.67","0.00","77.08","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0041","SWKB1003","2321.95","0.00","5112.94","3768.02","0.00","0.00","0.00","170.00","6282.85","0.00","3801.93","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0352","SWKB1004","1542.39","0.00","3013.23","1876.50","0.00","0.00","0.00","100.00","4271.08","0.00","3716.14","7891.72","6970.78","3122.20","1356.29"
2022,2023,"SWKE0100","SWKB1005","528.00","0.00","43.20","584.40","0.00","0.00","0.00","50.00","2111.15","0.00","1582.75","3943.26","15133.29","3262.17","2132.32"
2022,2023,"SWKE0100","SWKB1006","328.98","0.00","948.34","251.36","0.00","0.00","0.00","20.00","855.30","119.92","667.60","3943.26","15133.29","3262.17","2132.32"
2022,2023,"SWKE0100","SWKB1007","503.44","0.00","468.32","489.32","0.00","0.00","0.00","40.00","1710.60","121.36","1350.16","3943.26","15133.29","3262.17","2132.32"
2022,2023,"SWKE0100","SWKB1008","775.22","0.00","312.10","1570.73","0.00","0.00","0.00","60.00","2544.56","145.23","1965.42","3943.26","15133.29","3262.17","2132.32"
2022,2023,"SWKE0291","SWKB1009","494.08","0.00","113.26","0.00","0.00","0.00","3145.78","20.00","686.64","0.00","215.22","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB1010","515.48","0.00","631.75","0.00","0.00","0.00","2982.24","20.00","687.96","0.00","184.47","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB1011","100.31","0.00","162.27","0.00","0.00","0.00","0.00","10.00","343.32","0.00","107.61","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB1012","390.83","0.00","417.08","0.00","0.00","0.00","2102.92","20.00","684.46","0.00","202.59","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB1013","239.92","0.00","56.63","0.00","0.00","0.00","1501.76","10.00","343.32","0.00","107.61","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB1014","489.96","0.00","113.26","0.00","0.00","0.00","3104.56","20.00","686.64","0.00","215.22","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB1015","260.52","0.00","165.46","0.00","0.00","0.00","1598.91","10.00","343.32","0.00","107.61","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB1016","261.95","0.00","77.87","0.00","0.00","0.00","1700.79","10.00","343.32","0.00","107.61","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB1017","928.42","0.00","305.39","0.00","0.00","0.00","5672.27","40.00","1458.93","0.00","399.69","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB1018","13554.93","0.00","18990.44","4506.80","0.00","3417.87","69771.08","430.00","15603.08","0.00","6328.84","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB1019","758.35","0.00","971.42","27.96","0.00","0.00","3869.20","230.00","1364.10","0.00","404.13","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0324","SWKB1637","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.00","0.00","0.00","0.00","107.58","13.33","16.92","26.16"
2022,2023,"SWKE0291","SWKB1020","278.95","0.00","301.97","0.00","0.00","0.00","1562.34","10.00","427.65","0.00","107.61","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB1021","661.62","0.00","153.71","0.00","0.00","0.00","4080.82","20.00","1031.28","0.00","292.08","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0291","SWKB1022","253.42","0.00","72.84","0.00","0.00","0.00","1620.47","10.00","343.32","0.00","107.61","58565.61","9635.91","7060.54","879.53"
2022,2023,"SWKE0253","SWKB1023","1685.82","0.00","955.26","765.66","0.00","0.00","8294.10","250.00","2067.84","0.00","2632.14","22883.13","4446.78","1017.29","7492.98"
2022,2023,"SWKE0221","SWKB1024","400.98","0.00","1112.31","0.00","0.00","0.00","0.00","20.00","1029.96","0.00","0.00","1173.30","670.08","24.09","0.00"
2022,2023,"SWKE0222","SWKB1025","372.40","0.00","483.76","390.24","0.00","0.00","0.00","20.00","844.46","194.24","524.54","1336.13","943.69","186.34","0.00"
2022,2023,"SWKE0275","SWKB1026","1351.13","0.00","976.54","669.23","0.00","1546.93","6872.21","50.00","1878.38","160.04","906.61","1037.38","1282.91","295.97","242.45"
2022,2023,"SWKE0342","SWKB1027","0.00","0.00","6993.28","11795.60","0.00","5987.04","0.00","300.00","12890.64","310.00","14011.28","0.00","0.00","388.56","955.60"
2022,2023,"SWKE0201","SWKB1028","210.62","0.00","64.78","189.16","0.00","0.00","0.00","20.00","689.28","0.00","690.96","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0217","SWKB1029","628.30","0.00","2301.12","490.44","0.00","0.00","0.00","40.00","1355.96","115.44","944.16","9768.12","4798.38","1490.04","1113.40"
2022,2023,"SWKE0217","SWKB1030","498.45","0.00","2628.71","235.15","0.00","0.00","0.00","20.00","691.27","184.61","572.29","9768.12","4798.38","1490.04","1113.40"
2022,2023,"SWKE0217","SWKB1031","714.53","0.00","2713.47","587.27","0.00","0.00","0.00","50.00","1721.23","0.00","509.24","9768.12","4798.38","1490.04","1113.40"
2022,2023,"SWKE0145","SWKB1032","1105.52","0.00","1854.08","1178.78","0.00","0.00","0.00","100.00","4243.98","0.00","1765.86","28851.81","12285.67","6990.17","3304.06"
2022,2023,"SWKE0223","SWKB1033","1061.60","0.00","683.30","382.97","0.00","0.00","0.00","70.00","2544.10","158.12","2818.04","3574.77","959.19","959.65","79.23"
2022,2023,"SWKE0223","SWKB1034","431.65","0.00","285.51","140.40","0.00","0.00","0.00","30.00","1100.21","174.42","1072.62","3574.77","959.19","959.65","79.23"
2022,2023,"SWKE0224","SWKB1035","588.44","0.00","1650.72","520.77","0.00","0.00","0.00","30.00","1108.87","0.00","1077.80","8921.77","3712.07","539.74","129.50"
2022,2023,"SWKE0224","SWKB1036","543.53","0.00","98.54","415.92","0.00","0.00","0.00","30.00","1114.82","792.54","1401.13","8921.77","3712.07","539.74","129.50"
2022,2023,"SWKE0224","SWKB1037","291.36","0.00","0.00","226.58","0.00","0.00","0.00","20.00","686.64","0.00","812.42","8921.77","3712.07","539.74","129.50"
2022,2023,"SWKE0224","SWKB1038","660.08","0.00","0.00","520.80","0.00","0.00","0.00","30.00","1456.82","80.81","2166.45","8921.77","3712.07","539.74","129.50"
2022,2023,"SWKE0041","SWKB1039","606.74","0.00","514.34","59.88","0.00","0.00","3706.42","20.00","677.98","0.00","693.72","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0041","SWKB1040","1827.66","0.00","2272.50","910.26","0.00","0.00","10256.95","60.00","2059.92","0.00","1324.68","66294.63","43369.16","23493.13","6607.17"
2022,2023,"SWKE0225","SWKB1041","1882.64","0.00","2044.42","1361.27","0.00","0.00","12073.57","60.00","2306.03","0.00","209.09","671.89","1124.25","296.95","60.88"
2022,2023,"SWKE0225","SWKB1042","1520.02","0.00","1720.04","999.05","0.00","0.00","9631.39","50.00","1961.39","0.00","178.32","671.89","1124.25","296.95","60.88"
2022,2023,"SWKE0225","SWKB1043","459.81","0.00","271.87","550.05","0.00","0.00","2528.07","20.00","849.88","0.00","79.94","671.89","1124.25","296.95","60.88"
2022,2023,"SWKE0225","SWKB1044","559.72","0.00","176.74","522.50","0.00","0.00","3758.21","20.00","772.29","0.00","73.79","671.89","1124.25","296.95","60.88"
2022,2023,"SWKE0116","SWKB1045","280.55","0.00","70.57","14.85","0.00","0.00","2188.85","10.00","344.64","0.00","0.00","659.70","705.33","268.74","45.54"
2022,2023,"SWKE0268","SWKB1046","709.92","0.00","541.56","853.76","0.00","0.00","0.00","40.00","1373.28","130.82","879.60","8828.25","3319.91","1881.60","21548.45"
2022,2023,"SWKE0088","SWKB1047","535.08","0.00","466.92","136.44","0.00","0.00","3230.86","20.00","689.28","127.18","340.44","12142.16","2955.56","1191.99","892.70"
2022,2023,"SWKE0088","SWKB1048","2634.22","0.00","1793.31","578.99","0.00","0.00","17336.85","90.00","3308.61","139.60","1302.99","12142.16","2955.56","1191.99","892.70"
2022,2023,"SWKE0088","SWKB1049","2415.15","0.00","714.96","839.07","0.00","0.00","17420.13","80.00","3050.91","0.00","184.86","12142.16","2955.56","1191.99","892.70"
2022,2023,"SWKE0226","SWKB1050","902.20","0.00","1475.76","156.89","0.00","418.66","0.00","50.00","2033.56","177.00","1602.54","1461.26","1605.44","91.01","0.00"
2022,2023,"SWKE0017","SWKB1051","2097.52","0.00","4214.12","1240.79","0.00","0.00","0.00","170.00","5806.13","0.00","3817.47","11038.97","3490.54","1723.70","13544.02"
2022,2023,"SWKE0056","SWKB1052","1046.67","0.00","453.68","763.14","0.00","0.00","0.00","110.00","3785.78","0.00","1576.27","11236.68","2379.71","2129.49","2380.20"
2022,2023,"SWKE0263","SWKB1053","314.74","0.00","424.54","139.00","0.00","0.00","0.00","20.00","844.46","125.26","701.92","15356.34","6185.99","5900.07","2608.91"
2022,2023,"SWKE0307","SWKB1054","2717.15","0.00","4493.04","2312.37","0.00","2938.98","0.00","170.00","7198.56","555.39","4826.49","10327.23","10931.39","1722.40","2244.32"
2022,2023,"SWKE0307","SWKB1055","576.19","0.00","393.78","635.53","0.00","0.00","0.00","50.00","1910.02","0.00","978.34","10327.23","10931.39","1722.40","2244.32"
2022,2023,"SWKE0307","SWKB1056","570.76","0.00","3903.04","262.92","0.00","0.00","0.00","20.00","679.64","0.00","483.70","10327.23","10931.39","1722.40","2244.32"
2022,2023,"SWKE0252","SWKB1057","17620.65","0.00","9723.72","8263.16","0.00","4855.49","82499.79","570.00","19658.77","15429.12","22246.92","27945.14","12050.02","8416.38","2690.83"
2022,2023,"SWKE0228","SWKB1058","1842.65","0.00","3574.77","2394.14","0.00","3183.59","0.00","300.00","4256.58","348.81","2635.20","3444.86","0.00","258.30","196.70"
2022,2023,"SWKE0020","SWKB1059","807.45","0.00","3736.80","1714.77","0.00","0.00","0.00","30.00","1029.96","0.00","223.17","800.52","530.10","167.88","1240.92"
2022,2023,"SWKE0297","SWKB1060","2402.87","0.00","1078.51","1944.18","0.00","917.53","13253.05","100.00","2627.40","253.45","2099.96","5805.44","4462.90","1573.29","537.57"
2022,2023,"SWKE0229","SWKB1061","70.90","0.00","277.32","0.00","0.00","0.00","0.00","10.00","422.23","0.00","0.00","0.00","0.00","9.49","0.00"
2022,2023,"SWKE0084","SWKB1062","640.60","0.00","1052.18","1016.18","0.00","718.78","0.00","230.00","1533.74","48.98","1393.78","9947.29","6767.48","5024.55","1002.80"
2022,2023,"SWKE0201","SWKB1063","1459.82","0.00","1186.77","100.17","0.00","2488.69","0.00","100.00","4040.61","346.25","3320.46","36636.71","15477.74","7328.70","4457.84"
2022,2023,"SWKE0253","SWKB1064","8528.68","0.00","3687.20","2186.98","0.00","0.00","44357.11","300.00","11192.69","3481.12","8880.16","22883.13","4446.78","1017.29","7492.98"
2022,2023,"SWKE0316","SWKB1065","108.57","0.00","68.76","150.97","0.00","0.00","0.00","10.00","338.99","0.00","309.05","29606.81","8008.07","3575.40","1671.91"
2022,2023,"SWKE0048","SWKB1066","0.00","0.00","243.33","942.18","0.00","1344.06","0.00","90.00","3179.35","723.65","3355.33","0.00","3803.49","4526.42","13547.48"
2022,2023,"SWKE0200","SWKB1067","483.65","0.00","385.56","146.04","0.00","0.00","0.00","40.00","1715.74","0.00","677.37","2990.18","2930.44","628.00","279.44"
2022,2023,"SWKE0288","SWKB1068","4744.23","0.00","1135.24","30288.52","0.00","1940.52","0.00","150.00","6331.23","0.00","5131.57","36388.87","15134.54","3958.58","5509.76"
2022,2023,"SWKE0288","SWKB1069","3536.98","0.00","895.57","21622.16","0.00","2991.37","0.00","100.00","4482.18","0.00","3604.48","36388.87","15134.54","3958.58","5509.76"
