Property Ref,Bed Size,Block Reference,Estate Reference,Block Definition Code (Used for Service Charges)
640238,0,STR000609,EA083,
640239,0,STR000609,EA083,
664716,0,STR000393,EA017,BD002259
645631,0,STR000592,EA041,
605065,0,STR006295,ENCS6,BD000010
620668,0,STR004411,EA115,
620698,0,STR004420,EA115,
664724,0,STR001868,ENBR3,BD003327
616990,0,STR004486,EA037,
616997,0,STR004485,EA037,
617003,0,STR004488,EA037,BD000682
625251,0,STR020050,EA037,BD000685
664554,0,STR004493,EA037,BD000687
664555,0,STR004479,EA037,BD000682
664556,0,STR004482,EA037,BD000682
647966,0,STR000826,EA084,
647968,0,STR000826,EA084,
647970,0,STR000826,EA084,BD002719
649535,0,STR000886,ENBR4,BD002798
649536,0,STR000886,ENBR4,BD002798
649537,0,STR000886,ENBR4,BD002798
664557,0,STR000889,ENBR4,BD002761
604143,0,STR004984,EA051,BD000105
664560,0,STR004151,ENBR7,BD003278
618023,0,STR004382,ENBR7,BD000764
617135,0,STR000414,EA059,BD000696
618227,0,STR017452,ENBR3,BD000784
618233,0,STR017702,ENBR3,BD000787
664678,0,STR000121,EA115,BD001082
620883,0,STR000205,EA115,
620888,0,STR000205,EA115,
648423,0,STR003412,EA114,
648425,0,STR003412,EA114,
648426,0,STR003412,EA114,
648442,0,STR003412,EA114,BD002735
607999,0,STR017285,EA123,
608000,0,STR017285,EA123,
608001,0,STR017285,EA123,BD000319
608006,0,STR017287,EA123,BD000319
608007,0,STR017287,EA123,
608008,0,STR017287,EA123,
608009,0,STR017288,EA123,BD000319
608012,0,STR017285,EA123,BD000319
608013,0,STR017285,EA123,
608014,0,STR017285,EA123,
608019,0,STR017287,EA123,
608020,0,STR017287,EA123,
608021,0,STR017287,EA123,
648109,0,STR000406,EA100,
648110,0,STR000406,EA100,
664578,0,STR004717,ENCS5,BD000239
664580,0,STR017334,ENCS5,BD000239
664593,0,STR000118,EA121,BD002732
693317,0,STR018155,EA051,
686490,0,STR017179,ENBR5,BD000944
617897,0,STR000197,ENBR3,BD000755
617898,0,STR000197,ENBR3,BD000755
644885,0,STR011656,ENBR1,BD002530
649049,0,STR016794,ENBR4,BD002766
602900,0,STR000792,EB072,BD000057
620965,0,STR000398,EA115,
620976,0,STR000398,EA115,
620987,0,STR000398,EA115,
621007,0,STR000803,EA115,
621013,0,STR000803,EA115,
664430,0,STR004399,ENBR7,BD003246
618741,0,STR017039,ENBR2,BD000863
618742,0,STR017039,ENBR2,BD000863
618744,0,STR017040,ENBR2,BD000864
618748,0,STR017042,ENBR2,BD000865
618749,0,STR017042,ENBR2,BD000865
618750,0,STR017043,ENBR2,BD000885
618751,0,STR017043,ENBR2,BD000885
618828,0,STR017046,ENBR2,BD000894
621795,0,STR004079,ENBR2,
621797,0,STR003829,ENBR2,
621799,0,STR012170,ENBR2,
621801,0,STR012169,ENBR2,
621803,0,STR012171,ENBR2,
618812,0,STR001671,ENBR3,
618813,0,STR001671,ENBR3,
618814,0,STR001671,ENBR3,BD003629
618815,0,STR001671,ENBR3,
618816,0,STR001671,ENBR3,
618817,0,STR001671,ENBR3,
618818,0,STR001671,ENBR3,
664413,0,STR001798,ENBR3,BD003241
643790,0,STR002788,ENCS7,
664414,0,STR002883,ENCS6,BD000358
608598,0,STR002904,EA074,BD000356
648133,0,STR000790,EA100,
648134,0,STR000790,EA100,
619282,0,STR002015,ENBR5,BD000949
621778,0,STR016838,ENBR2,
621780,0,STR016839,ENBR2,BD001132
621782,0,STR016840,ENBR2,
621784,0,STR016841,ENBR2,BD001133
621786,0,STR016842,ENBR2,
621788,0,STR016843,ENBR2,BD001134
621790,0,STR012440,ENBR2,
640928,0,STR000336,EA017,
640929,0,STR000336,EA017,
640930,0,STR000336,EA017,
640931,0,STR000336,EA017,BD002260
640932,0,STR000336,EA017,
640933,0,STR000336,EA017,BD002260
640934,0,STR000336,EA017,
640935,0,STR000336,EA017,
640936,0,STR000336,EA017,
640937,0,STR000336,EA017,
640938,0,STR000336,EA017,
640939,0,STR000336,EA017,BD002260
640940,0,STR000336,EA017,BD002260
640941,0,STR000336,EA017,
640942,0,STR000336,EA017,BD002260
640943,0,STR000336,EA017,BD002260
640944,0,STR000336,EA017,BD002260
612470,0,STR000804,EA020,
612471,0,STR000804,EA020,
612472,0,STR000804,EA020,
612473,0,STR000804,EA020,BD000466
604432,0,STR002940,ENCS5,BD000142
604434,0,STR002940,ENCS5,BD000142
618193,0,STR001911,ENBR3,
664394,0,STR017541,ENBR3,BD000811
617497,0,STR003729,EB087,
617498,0,STR003729,EB087,
617499,0,STR003729,EB087,
617500,0,STR003729,EB087,
617501,0,STR003729,EB087,
617502,0,STR003729,EB087,BD000737
617503,0,STR003731,EB087,
664384,0,STR017658,EB087,BD000735
664385,0,STR017748,EB087,BD000739
648401,0,STR000368,EA121,BD002733
605574,0,STR017327,ENCS6,BD000240
605253,0,STR002633,ENCS6,
618050,0,STR004406,ENBR7,BD003506
618051,0,STR004406,ENBR7,
618052,0,STR004292,ENBR7,BD000767
618053,0,STR004292,ENBR7,BD000767
618054,0,STR004292,ENBR7,
617045,0,STR004521,EA037,
617046,0,STR004521,EA037,
617047,0,STR004521,EA037,
617048,0,STR004521,EA037,
617049,0,STR004521,EA037,
617050,0,STR004521,EA037,
617051,0,STR004521,EA037,
648011,0,STR000409,EA084,
648013,0,STR000409,EA084,
641446,0,STR002980,EA032,
664371,0,STR011403,EA032,BD003226
664372,0,STR011405,EA032,BD003227
664373,0,STR011167,EA032,BD003228
664374,0,STR002977,EA032,BD003228
664375,0,STR011168,EA032,BD003229
664376,0,STR011168,EA032,BD002281
664377,0,STR007591,EA032,BD003230
647778,0,STR003536,EA089,BD002712
621060,0,STR000295,EA115,
664365,0,STR003121,ENCS8,BD003225
621081,0,STR000733,EA115,
621087,0,STR000733,EA115,BD001089
621089,0,STR000733,EA115,
621099,0,STR000733,EA115,
621116,0,STR000733,EA115,
621136,0,STR000733,EA115,
621344,0,STR000733,EA115,
621349,0,STR000733,EA115,
664368,0,STR000733,EA115,BD001089
616642,0,STR001912,EA090,BD000656
664730,0,STR001688,ENBR5,BD000950
686690,0,STR004407,ENBR7,BD003436
620114,0,STR001921,ENBR5,BD001027
620115,0,STR001843,ENBR5,BD001027
664731,0,STR003011,ENCS5,BD003328
621448,0,STR004530,EA077,
621449,0,STR004530,EA077,
621451,0,STR004530,EA077,
621452,0,STR004530,EA077,
648970,0,STR001489,EA091,
648972,0,STR001489,EA091,
648974,0,STR001489,EA091,BD002752
664734,0,STR001489,EA091,BD002752
648021,0,STR003017,EA084,
648022,0,STR003017,EA084,
648023,0,STR003017,EA084,
648024,0,STR003017,EA084,
648025,0,STR003017,EA084,
648026,0,STR003017,EA084,BD003483
648027,0,STR003017,EA084,
648028,0,STR003017,EA084,
648029,0,STR003017,EA084,
648030,0,STR003017,EA084,
648031,0,STR003017,EA084,
648032,0,STR003017,EA084,
648033,0,STR003017,EA084,
648034,0,STR003017,EA084,BD003483
621174,0,STR000655,EA115,
621181,0,STR000655,EA115,
664741,0,STR000655,EA115,BD001090
645724,0,STR006305,ENBR1,BD002628
648041,0,STR000466,EA084,
648045,0,STR000466,EA084,BD002722
621206,0,STR000439,EA115,
647730,0,STR003601,EA089,BD002711
687042,0,STR001933,ENBR3,BD003444
645759,0,STR003031,ENCS7,BD002629
621469,0,STR000211,EA018,BD001102
607923,0,STR000849,EA125,
607927,0,STR000849,EA125,
607934,0,STR017293,EA125,BD000316
607939,0,STR000849,EA125,
607944,0,STR000849,EA125,
607961,0,STR000849,EA125,
664755,0,STR017292,EA125,BD000316
644388,0,STR006308,ENBR1,BD002468
644390,0,STR006257,ENBR1,BD002469
618175,0,STR003831,ENBR3,BD000780
664758,0,STR003835,ENBR3,BD000751
664759,0,STR003835,ENBR3,BD000751
616463,0,STR000820,EA103,BD000655
621735,0,STR005169,EA053,BD001128
648900,0,STR000640,EA108,BD002750
664773,0,STR006031,EA027,BD000036
664793,0,STR001127,ENBR4,BD002250
664795,0,STR001127,ENBR4,BD002250
621223,0,STR000047,EA115,
621226,0,STR000047,EA115,
664808,0,STR000560,EA101,BD002257
648462,0,STR003642,EA114,BD002736
648479,0,STR003650,EA114,
648485,0,STR003650,EA114,
648491,0,STR003650,EA114,
664810,0,STR003655,EA114,BD002738
644867,0,STR006312,ENBR1,BD002526
648087,0,STR000418,EA084,
648090,0,STR000418,EA084,
648091,0,STR000418,EA084,
648094,0,STR000418,EA084,BD002724
648095,0,STR000418,EA084,
648098,0,STR000418,EA084,
648099,0,STR000418,EA084,
609443,0,STR002389,ENCS5,BD000427
664770,0,STR002688,ENCS5,BD000224
664782,0,STR004571,EB115,BD003334
664784,0,STR015267,EB115,BD003335
664787,0,STR015268,EB115,BD000701
643805,0,STR003760,ENCS8,BD002433
648951,0,STR000207,EA108,
648952,0,STR000207,EA108,
648953,0,STR000207,EA108,
648954,0,STR000207,EA108,
648955,0,STR000207,EA108,
648956,0,STR000207,EA108,
649351,0,STR000433,EA121,
649356,0,STR000433,EA121,
649385,0,STR000433,EA121,BD002790
649437,0,STR000910,ENBR4,BD002792
649439,0,STR018075,ENBR4,BD002793
649548,0,STR000912,ENBR4,BD002801
664836,0,STR000923,ENBR4,BD003339
664837,0,STR000588,EA020,BD000527
621323,0,STR000442,EA115,BD001096
621326,0,STR000442,EA115,
628210,0,STR005125,EA038,
628211,0,STR005125,EA038,
628212,0,STR005125,EA038,
628213,0,STR005125,EA038,
628214,0,STR005125,EA038,
628215,0,STR005125,EA038,
628216,0,STR005125,EA038,
628217,0,STR005125,EA038,
628218,0,STR005125,EA038,
628219,0,STR005125,EA038,
628220,0,STR005125,EA038,
628221,0,STR005125,EA038,
664856,0,STR007050,ENST3,BD001797
626441,0,STR000468,EA045,BD001234
636363,0,STR007457,EA110,BD002143
627907,0,STR006521,EA001,BD001331
664478,0,STR006516,EA001,BD001328
664479,0,STR006524,EA001,BD001334
631926,0,STR002713,ENNO5,
631927,0,STR002713,ENNO5,
632960,0,STR002717,ENNO5,BD001811
633614,0,STR006527,EA069,BD001885
633628,0,STR006528,EA069,BD001890
633655,0,STR006531,EA069,BD001896
633718,0,STR006536,EA069,BD001907
634457,0,STR007443,EA069,BD002086
664459,0,STR015845,EA069,BD001890
664460,0,STR006530,EA069,BD003258
664461,0,STR006533,EA069,BD003259
664462,0,STR015860,EA069,BD001906
664463,0,STR006535,EA069,BD003260
664464,0,STR006539,EA069,BD001910
664465,0,STR020055,EA069,BD001912
664466,0,STR020055,EA069,BD001912
664467,0,STR020055,EA069,BD001912
664468,0,STR020055,EA069,BD001912
664840,0,STR006536,EA069,BD003340
664841,0,STR006537,EA069,BD003341
664842,0,STR006540,EA069,BD003342
664843,0,STR007078,EA069,BD001911
664864,0,STR006536,EA069,BD003260
664858,0,STR006635,ENST3,BD001833
632810,0,STR007048,ENST4,
632811,0,STR007048,ENST4,
664454,0,STR015873,ENST4,BD003255
664455,0,STR015809,ENST4,BD001828
632728,0,STR007046,ENST4,BD001762
632729,0,STR007046,ENST4,BD001762
635972,0,STR000278,EA085,BD002123
633827,0,STR007099,EA069,BD001921
633835,0,STR006581,EA069,BD001925
633840,0,STR006574,EA069,BD001927
633883,0,STR017230,EA069,BD001944
633891,0,STR006608,EA069,BD001947
633936,0,STR006613,EA069,BD001963
633957,0,STR006613,EA069,BD001970
664436,0,STR006593,EA069,BD003248
664437,0,STR006594,EA069,BD003249
664438,0,STR015907,EA069,BD001946
664439,0,STR015908,EA069,BD001947
664440,0,STR016014,EA069,BD003250
664441,0,STR006610,EA069,BD003251
664442,0,STR007428,EA069,BD003252
664443,0,STR007426,EA069,BD003252
664444,0,STR006611,EA069,BD003253
664445,0,STR015910,EA069,BD003254
664446,0,STR006614,EA069,BD003254
664456,0,STR017211,EA069,BD003256
664457,0,STR015895,EA069,BD003257
664526,0,STR006616,EA069,BD001968
632783,0,STR007105,ENST4,
664527,0,STR006631,ENST4,BD001832
664528,0,STR006632,ENST4,BD003269
664529,0,STR006630,ENST4,BD001774
664675,0,STR000319,EA045,BD001237
634654,0,STR000258,EB008,BD002089
664533,0,STR015756,EA098,BD002152
627812,0,STR006648,EB012,
627813,0,STR006648,EB012,
664511,0,STR015588,EA085,BD002124
664512,0,STR015589,EA085,BD002124
664513,0,STR015590,EA085,BD002125
664853,0,STR005221,EA085,BD002124
664854,0,STR005221,EA085,BD002124
664855,0,STR005221,EA085,BD002124
664500,0,STR002186,ENNO5,BD001850
632109,0,STR002722,ENNO1,
632110,0,STR002722,ENNO1,
664504,0,STR002379,ENNO1,BD003265
664613,0,STR005394,ENNO2,BD003296
664614,0,STR011964,ENNO2,BD003296
664617,0,STR000653,EA088,BD001196
649154,0,STR000500,EA030,BD002777
664588,0,STR015754,EA030,BD002777
626883,0,STR002478,EA024,
626884,0,STR011125,EA024,
626885,0,STR011126,EA024,
626886,0,STR011127,EA024,
626887,0,STR011128,EA024,
626949,0,STR002489,EA024,
626950,0,STR002489,EA024,
626951,0,STR002489,EA024,
626952,0,STR002490,EA024,BD001274
626953,0,STR002490,EA024,BD001274
626954,0,STR002490,EA024,BD001274
626955,0,STR002490,EA024,
626963,0,STR002498,EA024,
626964,0,STR002498,EA024,
664589,0,STR016571,ENNO1,BD003290
635880,0,STR017299,EA085,BD002092
635885,0,STR005165,EA085,BD002095
635896,0,STR017301,EA085,BD002102
635897,0,STR017303,EA085,BD002103
635958,0,STR017305,EA085,BD002121
664573,0,STR015491,EA085,BD003283
664575,0,STR015492,EA085,BD003284
664577,0,STR015493,EA085,BD003285
664579,0,STR015494,EA085,BD003286
664583,0,STR015514,EA085,BD003287
664585,0,STR015515,EA085,BD003288
664586,0,STR015516,EA085,BD003289
664641,0,STR015581,EA085,BD003300
664642,0,STR015582,EA085,BD003301
664644,0,STR015584,EA085,BD002122
664651,0,STR015538,EA085,BD003305
664652,0,STR015539,EA085,BD003306
664654,0,STR015541,EA085,BD003307
664656,0,STR015564,EA085,BD003308
664657,0,STR015565,EA085,BD003309
664658,0,STR015566,EA085,BD003310
664659,0,STR015567,EA085,BD003311
664660,0,STR015568,EA085,BD003312
664661,0,STR005172,EA085,BD003312
664662,0,STR015517,EA085,BD003313
664663,0,STR015518,EA085,BD003314
664665,0,STR015520,EA085,BD003315
664666,0,STR015521,EA085,BD003316
664668,0,STR015523,EA085,BD003317
664669,0,STR015524,EA085,BD003318
627661,0,STR006697,ENST4,BD001316
664645,0,STR016016,ENST4,BD001772
626381,0,STR000611,EA055,
626388,0,STR000611,EA055,
626053,0,STR000178,EA088,
626054,0,STR000178,EA088,
626055,0,STR000178,EA088,
626056,0,STR000178,EA088,
626063,0,STR000178,EA088,
626064,0,STR000178,EA088,
626065,0,STR000178,EA088,
626066,0,STR000178,EA088,
626073,0,STR000178,EA088,
626074,0,STR000178,EA088,BD001197
626075,0,STR000178,EA088,
626076,0,STR000178,EA088,
626083,0,STR000178,EA088,
626084,0,STR000178,EA088,
626085,0,STR000178,EA088,
626086,0,STR000178,EA088,
649184,0,STR000638,EA031,BD002779
664674,0,STR016015,EA069,BD001975
631257,0,STR007398,EA116,BD001611
626576,0,STR000302,EA045,
626577,0,STR000302,EA045,
626578,0,STR000302,EA045,
626579,0,STR000302,EA045,BD001244
626580,0,STR000302,EA045,
626581,0,STR000302,EA045,
626582,0,STR000302,EA045,
626583,0,STR000302,EA045,BD001244
633425,0,STR016021,ENST4,BD001868
636967,0,STR015941,ENST4,BD002184
664622,0,STR005431,ENNO4,BD001168
664625,0,STR005264,ENNO1,BD003298
636131,0,STR017252,EA085,BD002128
664628,0,STR000644,EA085,BD002128
664630,0,STR000644,EA085,BD002128
636557,0,STR000559,EA098,BD002158
664634,0,STR015755,EA098,BD002158
664636,0,STR000559,EA098,BD002158
634031,0,STR007111,EA069,BD001982
630627,0,STR005455,EA040,BD001521
630632,0,STR012060,EA040,BD001522
627266,0,STR000846,EA093,
627270,0,STR000846,EA093,
627274,0,STR000846,EA093,BD001294
636579,0,STR000710,EA098,BD002159
636737,0,STR000254,EA038,BD002172
627254,0,STR000325,EA093,
627258,0,STR000325,EA093,
627262,0,STR000325,EA093,
630315,0,STR005494,ENNO2,
633270,0,STR005494,ENNO2,
633271,0,STR005494,ENNO2,
633273,0,STR005494,ENNO2,
633419,0,STR006841,ENST4,BD001867
664692,0,STR007374,ENST4,BD003319
664693,0,STR015959,ENST4,BD003320
664694,0,STR006798,ENST4,BD003320
627247,0,STR000852,EA093,BD001292
664695,0,STR016037,EA093,BD001292
632426,0,STR000094,ENST4,BD001736
636944,0,STR017449,ENNO5,BD003569
628876,0,STR000166,EA045,BD001379
631140,0,STR011997,EA050,BD001600
631182,0,STR005530,EA050,BD001609
631183,0,STR005530,EA050,BD001609
631203,0,STR005535,EA050,
664708,0,STR007576,ENNO4,BD003323
664844,0,STR005557,ENNO4,BD001174
664852,0,STR005592,ENNO4,BD003323
664710,0,STR000362,EA093,BD001289
629848,0,STR007082,EB050,
629849,0,STR007082,EB050,
629865,0,STR007124,EB050,
629866,0,STR007124,EB050,
629869,0,STR007124,EB050,
629870,0,STR007124,EB050,
629873,0,STR007126,EB050,
629874,0,STR007126,EB050,
629877,0,STR007127,EB050,
629878,0,STR007127,EB050,
632276,0,STR007081,ENST3,BD001722
664711,0,STR007081,ENST3,BD001722
632174,0,STR002728,ENNO5,BD001713
633333,0,STR002283,ENNO3,BD001858
633337,0,STR002284,ENNO3,BD001859
664718,0,STR013890,ENNO3,BD001251
632822,0,STR007080,ENST4,
664719,0,STR016017,ENST4,BD003324
664720,0,STR016019,ENST4,BD003325
632830,0,STR007073,ENST3,BD001785
664721,0,STR016018,ENST4,BD003326
687039,0,STR007158,ENST4,BD003442
634042,0,STR006514,EA069,BD001984
634075,0,STR006875,EA069,BD001995
634117,0,STR006871,EA069,BD002007
634142,0,STR006871,EA069,BD002017
664537,0,STR007348,EA069,BD003271
664538,0,STR006514,EA069,BD001990
664539,0,STR007341,EA069,BD001994
664540,0,STR007341,EA069,BD003272
664541,0,STR016020,EA069,BD003273
664542,0,STR007331,EA069,BD003274
664543,0,STR007343,EA069,BD003275
664544,0,STR007332,EA069,BD003276
664545,0,STR006871,EA069,BD002017
664546,0,STR006871,EA069,BD002018
664547,0,STR006871,EA069,BD003277
664548,0,STR007345,EA069,BD002020
631965,0,STR005598,ENNO2,BD001682
629486,0,STR000314,EA129,
629487,0,STR000314,EA129,
629491,0,STR000314,EA129,
629492,0,STR000314,EA129,
629495,0,STR000314,EA129,
629496,0,STR000314,EA129,
629500,0,STR000314,EA129,
629501,0,STR000314,EA129,
664553,0,STR006878,ENST3,BD001724
664637,0,STR006880,ENST3,BD001726
632639,0,STR017120,ENNO1,BD001748
632640,0,STR017120,ENNO1,BD001748
664562,0,STR007054,ENST4,BD003280
629282,0,STR000810,EA023,
629283,0,STR000810,EA023,
629284,0,STR000810,EA023,
629285,0,STR000810,EA023,
629286,0,STR000810,EA023,
629287,0,STR000810,EA023,
629288,0,STR000810,EA023,
629289,0,STR000810,EA023,
629290,0,STR000810,EA023,
629291,0,STR000810,EA023,
629292,0,STR000810,EA023,BD001406
629293,0,STR000810,EA023,
627402,0,STR017941,EA054,
627404,0,STR017941,EA054,
627406,0,STR017941,EA054,
627408,0,STR017941,EA054,
639497,0,STR006892,EA054,BD001303
664860,0,STR006892,EA054,BD001303
634169,0,STR006894,EA069,BD002027
634185,0,STR006898,EA069,BD002032
664563,0,STR006894,EA069,BD003281
664564,0,STR006894,EA069,BD003281
664565,0,STR006900,EA069,BD002035
664566,0,STR006900,EA069,BD002037
664567,0,STR006901,EA069,BD002040
626785,0,STR017356,EA007,
626786,0,STR017356,EA007,
626787,0,STR017356,EA007,
626788,0,STR017356,EA007,
626789,0,STR017356,EA007,
626790,0,STR017356,EA007,
626791,0,STR017356,EA007,BD001262
664569,0,STR017356,EA007,BD001262
664676,0,STR017356,EA007,BD001262
626267,0,STR005603,EA055,
626269,0,STR005603,EA055,
626272,0,STR005603,EA055,
626274,0,STR005603,EA055,BD001221
626275,0,STR005605,EA055,
626277,0,STR005605,EA055,BD001222
626280,0,STR005605,EA055,BD001222
626282,0,STR005605,EA055,
633537,0,STR001460,EA058,BD001879
633538,0,STR001460,EA058,BD001879
633540,0,STR001460,EA058,BD001879
633543,0,STR001460,EA058,BD001879
633544,0,STR001460,EA058,BD001879
633545,0,STR001460,EA058,BD001879
633549,0,STR001460,EA058,BD001879
633565,0,STR001458,EA058,BD001881
633567,0,STR001458,EA058,BD001881
633568,0,STR001458,EA058,BD001881
633572,0,STR001458,EA058,BD001881
633573,0,STR001458,EA058,BD001881
633574,0,STR001458,EA058,BD001881
633575,0,STR001458,EA058,BD001881
633577,0,STR001458,EA058,BD001881
633578,0,STR001458,EA058,BD001881
633579,0,STR001458,EA058,BD001881
633581,0,STR001458,EA058,BD001881
638962,0,STR001458,EA058,BD001881
664680,0,STR001460,EA058,BD001879
664681,0,STR001458,EA058,BD001881
664848,0,STR001460,EA058,BD001879
664682,0,STR003825,ENST4,BD001343
633557,0,STR001453,EA058,BD001880
633563,0,STR001453,EA058,BD001880
633583,0,STR001453,EA058,BD001880
633585,0,STR001453,EA058,BD001880
633586,0,STR001453,EA058,BD001880
664574,0,STR001453,EA058,BD001880
664576,0,STR003843,EA058,BD001880
631267,0,STR006908,EA116,BD001613
627041,0,STR000352,EA119,
627042,0,STR000352,EA119,
627043,0,STR000352,EA119,
627044,0,STR000352,EA119,
627045,0,STR000352,EA119,
627046,0,STR000352,EA119,
627047,0,STR000352,EA119,
627048,0,STR000352,EA119,
664595,0,STR000185,EA119,BD001281
664597,0,STR006914,EA069,BD002041
645302,0,STR003423,ENST1,BD002587
632515,0,STR006046,ENNO4,
632516,0,STR006046,ENNO4,
632517,0,STR006046,ENNO4,
633385,0,STR005634,ENNO2,BD001864
687040,0,STR006114,ENNO2,BD001854
630320,0,STR005645,ENNO2,BD001484
626165,0,STR005690,EA088,
626168,0,STR005690,EA088,
626173,0,STR005693,EA088,BD001210
626176,0,STR005693,EA088,
626181,0,STR005695,EA088,
626184,0,STR005695,EA088,
626191,0,STR013777,EA088,
664426,0,STR005301,EA067,BD001378
664427,0,STR005301,EA067,BD001378
632026,0,STR005709,EA067,
632189,0,STR005303,EA067,
632195,0,STR005303,EA067,
632196,0,STR005303,EA067,
687955,0,STR005709,EA067,BD001692
664432,0,STR006180,ENST3,BD001819
664433,0,STR006180,ENST3,BD001821
629514,0,STR000651,EA129,
629515,0,STR000651,EA129,BD001414
629519,0,STR000651,EA129,BD001414
629520,0,STR000651,EA129,
629523,0,STR000651,EA129,
629524,0,STR000651,EA129,
629528,0,STR000651,EA129,
629529,0,STR000651,EA129,BD001414
632862,0,STR007159,ENST4,BD003247
664434,0,STR007159,ENST4,BD003247
685502,0,STR011889,ENST4,
685503,0,STR011889,ENST4,
685504,0,STR011889,ENST4,
685505,0,STR011889,ENST4,
685506,0,STR011889,ENST4,
685507,0,STR011889,ENST4,
685508,0,STR011889,ENST4,
685509,0,STR011889,ENST4,
685510,0,STR011889,ENST4,
685511,0,STR011889,ENST4,
685512,0,STR011889,ENST4,
685513,0,STR011889,ENST4,
685514,0,STR011889,ENST4,
685515,0,STR011889,ENST4,
685609,0,STR011889,ENST4,
